advertiser_id	party
104213091452111	CDU/CSU
2287851808130800	AfD
108819304772052	CDU/CSU
107545781558843	SPD
452565531811474	Politische Accounts
321220311306238	SPD
183522971753313	SPD
110004547808624	SPD
105424640803008	Politische Accounts
268397135558	Politische Accounts
146438785480664	SPD
112443140436314	Politische Accounts
100160108834728	CDU/CSU
389106951639051	FDP
105675171532273	CDU/CSU
104080374911518	SPD
101563306571232	Die Linke
183372748341662	CDU/CSU
1787614658173970	SPD
2012567329069330	CDU/CSU
64680977785	CDU/CSU
110865527219686	Politische Accounts
410017982427847	Die Grünen
348979855478911	SPD
105608904934550	FDP
106286781522499	FDP
1114812608634690	Die Grünen
450712981662234	CDU/CSU
176446179820680	Die Grünen
1593165054275560	SPD
138112789854778	SPD
371854969990030	SPD
789044954537513	Die Linke
282581785114052	Die Linke
1833174383463580	CDU/CSU
268734556802162	CDU/CSU
116005210310552	SPD
274393199630147	FDP
104009914922248	CDU/CSU
706006922832857	AfD
178959615516520	Die Linke
385291618931639	AfD
100422238768528	CDU/CSU
447877131924772	Die Linke
101755125064696	AfD
191476900877853	CDU/CSU
103255548236109	Die Grünen
105010608261632	CDU/CSU
354930251803053	CDU/CSU
427823900665329	FDP
1668059520072610	Andere Parteien
159920227385629	CDU/CSU
186128571494326	Die Linke
476883992349027	Andere Parteien
43511284223	Die Grünen
1492997144322650	SPD
218938504834519	FDP
233758036642405	Die Grünen
260974187313948	SPD
172879712771417	Die Linke
1503679776624990	FDP
915886355154170	SPD
657543857679053	Die Grünen
942949079130982	CDU/CSU
871273516340930	Andere Parteien
884455984936946	Die Linke
176981982738246	AfD
583644648386046	FDP
363842953730453	AfD
495768353890319	SPD
338258896262020	Die Grünen
182169668555722	SPD
101812965331583	Andere Parteien
351343555438014	SPD
165470723502713	SPD
586529521442317	AfD
334588940254325	Die Grünen
103051981453347	Die Linke
117579398318850	Die Grünen
101955378121918	SPD
103648957870083	CDU/CSU
1885404191739780	CDU/CSU
953432981380650	SPD
113225918731351	Die Grünen
2174782146144070	Die Grünen
101695194603053	AfD
116300668444052	FDP
2226953104248070	AfD
662640177142765	Die Grünen
595974333821122	Die Grünen
161811253835696	Die Grünen
344618396216025	FDP
260654493280	Die Grünen
323724108344975	AfD
1446217665390380	Andere Parteien
557815391218161	Andere Parteien
100999938673311	FDP
822344324640469	FDP
394993023861229	CDU/CSU
651322598298802	FDP
201237489904099	SPD
213148952141497	SPD
101620711922613	CDU/CSU
311688292238452	NPD
1507813319437660	Die Grünen
1246280742048640	SPD
148248808663585	SPD
191139280918531	SPD
216483295424239	CDU/CSU
113104263819027	CDU/CSU
571531942883916	CDU/CSU
448214498618456	Die Linke
115555621836268	Die Grünen
827896347383791	SPD
101265675289133	Andere Parteien
1583589741908650	CDU/CSU
104439088148513	AfD
168236313222079	SPD
530794873787817	CDU/CSU
2331163297104440	Andere Parteien
876651756010549	Andere Parteien
129689207200302	Die Grünen
347068682042470	CDU/CSU
606840836165102	FDP
137018292996270	Die Grünen
412044772689303	SPD
1444136355865100	Die Linke
160499950767936	SPD
901733049846606	Andere Parteien
609390962771769	Die Grünen
1026579084050590	SPD
232765350140648	CDU/CSU
507290265988434	CDU/CSU
109048841223657	Andere Parteien
626322817494348	Die Linke
576927125807799	Die Grünen
104663108101018	AfD
261289900630659	Die Grünen
928551830613355	FDP
101876385162215	CDU/CSU
209379569250991	CDU/CSU
373266896075258	SPD
460574913999934	Die Grünen
1079592458722710	AfD
905089386209632	Andere Parteien
422753381225185	CDU/CSU
110512467047277	FDP
233205620216731	SPD
278657596033385	SPD
256041304823826	SPD
531340386986511	Andere Parteien
252895221404374	SPD
625424947633989	Die Linke
248369765299546	SPD
1341370722588080	AfD
221281711220377	CDU/CSU
1371345502971600	AfD
226527720781984	FDP
277904226033378	Andere Parteien
225528498320791	NPD
306061812849804	Die Linke
101246131791795	SPD
153970597959268	SPD
102619571674842	FDP
102462645231083	Andere Parteien
1155480417811790	Andere Parteien
106000407931349	CDU/CSU
106152791360261	SPD
1519831541606410	CDU/CSU
987047301436707	AfD
405082846275016	SPD
114849373978114	AfD
147371745303576	FDP
578746385902624	Die Grünen
1656401991307710	FDP
1702965869979530	CDU/CSU
729344503767545	Die Linke
110809720846129	AfD
108766897367618	CDU/CSU
298882326792988	SPD
105293734848469	FDP
649913788417903	SPD
1550854585133520	CDU/CSU
702470219848687	CDU/CSU
1059624814072730	SPD
121550451249503	SPD
650989585044074	Die Grünen
336119446836801	SPD
442752955775924	Die Grünen
1105486556232680	SPD
295182043992105	SPD
875524365823768	CDU/CSU
102808447947449	SPD
621011257931252	CDU/CSU
128422283926961	FDP
600603400063403	FDP
511097655593547	FDP
231948263510688	CDU/CSU
1831908787045020	SPD
2071037419617550	FDP
230202191059203	SPD
190978834276116	SPD
108566447230388	Die Grünen
921341487938511	CDU/CSU
337007018843	SPD
105519059607000	Die Grünen
448671251848783	Die Linke
468408573213289	FDP
206658459356540	SPD
105131144594180	CDU/CSU
132742383469853	SPD
111862212237997	SPD
161532337234985	CDU/CSU
1731645863754190	Die Grünen
333066136826956	Die Grünen
105101710925704	SPD
1223406581085610	CDU/CSU
583611511793970	CDU/CSU
103468018185947	CDU/CSU
928688943852540	CDU/CSU
149315275892887	CDU/CSU
295955520534085	SPD
323518327800730	AfD
279669396303255	SPD
826273384409915	CDU/CSU
498702973497339	FDP
542758499195244	AfD
170562939669925	SPD
671186196240634	SPD
218036418793767	CDU/CSU
174363889727794	Die Grünen
101636904686257	AfD
1727463854190580	SPD
1060272047404940	Die Grünen
1055079281188140	SPD
815911125091758	SPD
286424398044182	Die Grünen
609530432465249	CDU/CSU
447208625479562	CDU/CSU
101451368713978	Die Grünen
1976156972682460	Die Grünen
823867064415673	Die Linke
328952591393	Die Linke
392079271343256	SPD
135690223167353	Die Grünen
1750941095135880	CDU/CSU
112378550624863	Die Linke
612830325809779	FDP
1568652989915650	SPD
101495919923314	Die Grünen
196177737083843	SPD
559527397530320	Die Grünen
207124005992850	SPD
266982266774783	CDU/CSU
362659923936829	SPD
158886967940023	FDP
1908791436091670	CDU/CSU
658407344223590	SPD
842616239407964	Die Grünen
944718015624191	Die Grünen
102664445285765	Die Grünen
502622803558244	AfD
1419057411669660	Andere Parteien
112234743512122	AfD
103508238224682	CDU/CSU
280800375309961	FDP
1896152547338420	Die Linke
2160363850942730	Die Grünen
581236892554886	AfD
353630558075336	CDU/CSU
1830759883914410	Die Linke
221491921322459	SPD
200479773297867	SPD
260830167347301	SPD
302772059115	CDU/CSU
239857462705522	SPD
626833504346974	Andere Parteien
155602584519865	SPD
433405617227196	AfD
894166760767703	Die Linke
701804123197990	Die Grünen
1063097913781940	SPD
1661086534146860	AfD
126117237417259	FDP
307579442621928	SPD
405649426170243	Die Grünen
291945058274794	FDP
309943259119689	FDP
116897208384893	Die Grünen
110950104062590	SPD
169443373418757	SPD
1032679746785030	SPD
109686484245184	FDP
1260228737415860	CDU/CSU
587782541266189	CDU/CSU
1513135758963760	SPD
331093921052981	FDP
646489285469409	CDU/CSU
347658568600134	CDU/CSU
100652744354	FDP
392682750774892	SPD
104016671363260	FDP
463627257129099	SPD
117227046612578	Die Grünen
265959353916235	Die Grünen
950104685160014	FDP
154514014589365	Die Grünen
104685761622715	FDP
485268351656273	FDP
167248733444389	Die Linke
121547171240514	Die Grünen
265535236880643	CDU/CSU
253898164662711	FDP
1641939292745200	FDP
840788762679830	CDU/CSU
1480775885502290	SPD
108453667688121	AfD
631682620256930	FDP
213071802089962	SPD
339905446434	SPD
1002249093149870	Die Grünen
102579958198451	CDU/CSU
1598796167053270	AfD
754267631284223	CDU/CSU
1706148309600800	CDU/CSU
137617969929921	CDU/CSU
125755257496349	SPD
577102715692849	AfD
250505848438351	Die Linke
152167088159754	SPD
242270669149751	FDP
674412052630904	CDU/CSU
693562700662825	CDU/CSU
116234809817451	CDU/CSU
148644471857321	CDU/CSU
511674012271739	CDU/CSU
103675361378837	SPD
1127700433929550	AfD
1597688390457410	SPD
860750117320467	SPD
333879413323870	Die Linke
511374069387165	CDU/CSU
920459768032640	CDU/CSU
927060030735037	FDP
1662669647319090	CDU/CSU
109068469124309	CDU/CSU
1555009218088670	CDU/CSU
183306471710137	CDU/CSU
1026259434088430	SPD
458128297658230	CDU/CSU
777675315579060	SPD
109391867067903	SPD
1281392471913780	Die Grünen
270909779602779	Die Grünen
335051309945837	CDU/CSU
1535311413448880	SPD
258738124139670	Die Grünen
457640604322700	CDU/CSU
102340528343325	Die Grünen
215678411887052	SPD
183814781639846	CDU/CSU
102313728549130	SPD
367204193299104	SPD
103991434506196	Die Grünen
132509030243735	Die Grünen
128675703900819	CDU/CSU
101564648283076	CDU/CSU
624216044300392	Die Linke
102294314843049	CDU/CSU
187802521260791	FDP
1326205404177470	FDP
157291690969737	FDP
111761849003683	SPD
591534144861363	Die Linke
1528824154099710	SPD
100282865348361	FDP
1051255241587440	Die Grünen
1224202144262980	AfD
1895458617396000	AfD
150415618329074	FDP
128551170506139	SPD
333831323376332	SPD
1449436672016360	FDP
105786621499356	CDU/CSU
1054217334684120	CDU/CSU
734443896713118	CDU/CSU
229443367116975	CDU/CSU
333324376847889	SPD
838535636182787	SPD
2174311592850340	Die Grünen
215225061988194	Die Grünen
467318073450151	Die Grünen
698736416893006	Die Grünen
102203798533728	SPD
421317704568819	Die Linke
279370635478852	SPD
576480665787732	Die Grünen
488335077980845	Die Grünen
102100548483002	SPD
105563771403045	CDU/CSU
1681449658753240	Die Grünen
197654703587392	Die Grünen
144549795586969	FDP
101076228545776	AfD
151376741644253	SPD
184578968224406	FDP
102610141864604	SPD
429385703763086	SPD
741230319321253	SPD
686412221377302	SPD
104163394950866	AfD
223067194524750	FDP
106070272780541	SPD
102866251727710	FDP
1092090814188570	FDP
2346953815624150	Die Grünen
344766802344062	FDP
144147008954433	Die Grünen
1670642359847040	Die Grünen
408066718377	CDU/CSU
112046037593672	Die Grünen
1011250875620930	FDP
197796830709210	CDU/CSU
284402774911378	FDP
163390633713505	SPD
147450575291997	Die Grünen
114846941910425	SPD
1673351182934740	AfD
105131848260548	FDP
668119473314128	SPD
719987274814638	CDU/CSU
621704367889607	SPD
467007276739128	FDP
117008340217858	FDP
1605794783042260	SPD
288517671353140	SPD
165723320454439	CDU/CSU
136678713199692	SPD
100941495031479	Die Linke
1320503704691310	FDP
112235583937820	Die Linke
169937129719740	SPD
812662918847391	FDP
184794221552486	CDU/CSU
1811496865740510	FDP
242162765853474	CDU/CSU
1991710424463340	Die Grünen
689773781063316	CDU/CSU
147146568649219	SPD
188399727852901	SPD
2254605154567570	FDP
242201419149341	CDU/CSU
1588069334750410	SPD
1570181996597280	Die Linke
489948247790318	Die Linke
102836818481184	CDU/CSU
557474291072285	FDP
295565600519137	SPD
506768159333260	CDU/CSU
139278729445697	Die Grünen
256582337843820	CDU/CSU
1809630879345160	SPD
103246236416384	CDU/CSU
106026631390717	CDU/CSU
430061320527525	CDU/CSU
779859042057860	Die Linke
100363482093497	CDU/CSU
1678953025685670	SPD
439112733100988	AfD
113970560526381	AfD
951904621557017	SPD
249378091866296	FDP
289484041720255	Die Grünen
570575209690559	FDP
341887936602	SPD
309653519237538	SPD
160149370674177	SPD
102053398531193	Andere Parteien
1527271330697240	AfD
2111569385764880	Andere Parteien
1387711347939330	SPD
152202681578053	SPD
103510748449278	CDU/CSU
111922660425677	CDU/CSU
458078794384242	FDP
621438468048970	SPD
100528568765838	SPD
342630079277449	FDP
102823621801356	CDU/CSU
104582875085114	Andere Parteien
107949401450491	SPD
110065753904819	SPD
1661082517523620	CDU/CSU
2312806108976000	Andere Parteien
2309063122705790	Andere Parteien
390590694476757	Andere Parteien
1665552260151840	SPD
106252111569017	Andere Parteien
1107864069399070	AfD
1714244788796080	FDP
2450484734973190	FDP
338123946837142	AfD
100842702148111	AfD
985446058226818	SPD
1014057301965050	CDU/CSU
135179350225	FDP
107648918071620	SPD
383045615057842	Politische Accounts
106877761081144	CDU/CSU
135909053695	Politische Accounts
102898544642459	Politische Accounts
164355333623231	Politische Accounts
758409014256620	Politische Accounts
179122433826806	Andere Parteien
1132390386905400	Politische Accounts
106114748151901	SPD
59381221492	Politische Accounts
1867495213504770	SPD
107044130731769	Andere Parteien
340332092731147	SPD
101474088288636	Die Linke
2315698638465090	CDU/CSU
106474488113982	SPD
109225940931575	Andere Parteien
367449920877394	CDU/CSU
107396623952035	Politische Accounts
102094125399875	CDU/CSU
1299185570141110	CDU/CSU
297740664231288	FDP
105829671710635	AfD
215419709004480	AfD
101759008590253	Die Linke
1234361896607020	CDU/CSU
107276904474726	SPD
1830021937266590	AfD
2242760109144390	AfD
206580156393442	Die Linke
108264298014255	CDU/CSU
234636206679771	SPD
105346445049727	CDU/CSU
282822902325129	FDP
444872249052425	SPD
711815398992940	CDU/CSU
588385517922919	CDU/CSU
354492595049805	FDP
64045221376	CDU/CSU
1314766421994510	AfD
110176884632141	Andere Parteien
1465795837014480	SPD
1852255858387970	Politische Accounts
1268025789935890	Andere Parteien
196616723733997	Andere Parteien
113695686489	Politische Accounts
103352231015633	SPD
1859106777692030	SPD
284140344940922	SPD
1648061552082360	SPD
399128160157420	SPD
191016130947369	SPD
1554045751538650	SPD
382748778464644	SPD
1769874936617480	SPD
1333107056727040	SPD
1848478805375700	SPD
372225709518819	SPD
182076271831265	SPD
176157485910572	SPD
1395796810686550	SPD
386079831431392	SPD
107380643957509	SPD
1500023256884740	SPD
1410466349282950	SPD
490156221061793	SPD
1794416600807140	SPD
1125331980862290	SPD
1015856151760810	SPD
320469474668529	SPD
271751299606183	SPD
1455131434721850	SPD
1216829358406350	SPD
580984981922509	SPD
251382751631419	SPD
263405000415758	SPD
249783335063138	SPD
1516461125324100	SPD
558236410998243	SPD
120872824614152	SPD
158275244225584	SPD
875803025898337	SPD
110888197368014	SPD
1688560658047540	SPD
107113521150788	SPD
2285393051781750	SPD
102760939837650	SPD
1675732229322110	SPD
1692727327626230	SPD
1669023456650290	SPD
2403567993199550	SPD
285169894906350	SPD
810780005664347	SPD
107947450734020	SPD
1604279433235180	SPD
289178329438	SPD
2352266121707370	SPD
536811003098230	SPD
1597991967123030	SPD
282624165766051	SPD
136727203194318	SPD
939363966102697	SPD
726946220669310	SPD
579740645770105	SPD
1840556626160900	SPD
279402758804317	SPD
188220288388752	SPD
109144482547942	SPD
542635465767313	SPD
117403132988925	SPD
323743077770127	SPD
1172901539502320	SPD
1778467409144540	SPD
175779942471690	SPD
120717544677137	SPD
870634989712527	SPD
784092598319876	SPD
570903932976724	SPD
302554513522778	SPD
158922797564479	SPD
263676400473689	SPD
1638965259687440	SPD
2242855382623760	SPD
1678999148999500	SPD
1158149544313630	SPD
360677464011683	SPD
1723728737910440	SPD
174237545967506	SPD
1745927662290170	SPD
264227074043892	SPD
216741188349608	SPD
610139302510694	SPD
2067935513465140	SPD
229681495049	SPD
103304565171538	SPD
990785000995248	SPD
619926584737936	SPD
1815604385432000	SPD
135063433263572	SPD
106040096082806	SPD
974014482711483	SPD
1183720371792070	SPD
494899910533007	SPD
1399927526932000	SPD
147068482118539	SPD
103666485179132	SPD
1410718009143550	SPD
273693212785818	SPD
2105448553065690	SPD
608826222480480	SPD
631889170275867	SPD
278635285512969	SPD
1098415010183210	SPD
1750887895230630	SPD
1504317496552970	SPD
125100120895977	SPD
351920298950987	SPD
422797398290868	SPD
247776278931469	SPD
257328044407434	SPD
154170531361424	SPD
1386561811555910	SPD
1358105004234830	SPD
1728384757389560	SPD
147540891978571	SPD
274601519290158	SPD
1249442305066390	SPD
103046154909612	SPD
230282553767961	SPD
1458995217694730	SPD
462323273867384	SPD
1528582510743730	SPD
1572312559647150	SPD
1435252830105080	SPD
2556988657651620	SPD
2065555670386970	SPD
357074724878315	SPD
102104028770045	SPD
251156695278442	SPD
236852536352260	SPD
1162983947061660	SPD
249240405242894	SPD
1409358992660080	SPD
107003004872866	SPD
181697158534589	SPD
1424257381120570	SPD
155505491315866	SPD
1390592884494580	SPD
1400782993521320	SPD
222823757901738	SPD
108582213937	SPD
610796275636364	SPD
1499838286989550	SPD
164892626891228	SPD
339846689485901	SPD
1762497063782100	SPD
1714591092105640	SPD
372519929484807	SPD
1450128278551340	SPD
278904982249590	SPD
285242405160023	SPD
102372401849108	SPD
1339029912792720	SPD
1486518781559690	SPD
274648265902965	SPD
1452090805046920	SPD
241050142899528	SPD
675271189207408	SPD
1444771925770060	SPD
108116198144425	SPD
532835493527222	SPD
710684109026873	SPD
1447497155481460	SPD
582356195620105	SPD
1440334626199240	SPD
793048414135802	Politische Accounts
601477130300305	SPD
107300211577122	SPD
144178299002339	Die Linke
101493708051861	Andere Parteien
102032318398793	Andere Parteien
545921772214198	Politische Accounts
248528847673	Politische Accounts
343734742315050	Politische Accounts
105551728256649	SPD
1602662696420910	SPD
961777890623902	SPD
107704830821545	(Regionale) Regierungen/Ministerien
1495386077216470	(Regionale) Regierungen/Ministerien
100755981968185	SPD
109745311349182	FDP
139085289609798	CDU/CSU
180989051952167	Die Linke
2013317875610030	FDP
100248804842392	SPD
113773680426338	SPD
191636374189307	Politische Accounts
370592709617945	Politische Accounts
722616581159843	Politische Accounts
410100252391597	SPD
2246747935646810	SPD
108769000974500	AfD
108009264691314	Politische Accounts
2205288519491180	SPD
199066060136423	SPD
117266306949283	CDU/CSU
104376794761089	CDU/CSU
111576226993790	SPD
1405701899569610	(Regionale) Regierungen/Ministerien
258172067920	Politische Accounts
138187167349	SPD
101036961816127	SPD
110257067566418	SPD
100567834930339	Politische Accounts
2150888521888340	Politische Accounts
1237818033002030	AfD
101773823336428	CDU/CSU
110048361227153	CDU/CSU
115591249837325	FDP
472061332924101	Politische Accounts
134483979119	Politische Accounts
1812249139094160	AfD
2000333733546420	CDU/CSU
100456548680686	SPD
652126884801498	CDU/CSU
360048660677408	SPD
331622844197016	AfD
104025331665387	FDP
802864139803280	SPD
1565754943752370	AfD
356722457844832	SPD
100756951993110	FDP
189617674514883	(Regionale) Regierungen/Ministerien
180406922444317	AfD
1821249694778580	SPD
184828882117564	AfD
1506815256266630	FDP
271692326585068	FDP
113388130137515	SPD
104482281616858	FDP
109351380451022	SPD
102424668580172	SPD
1681677775437870	SPD
1112153592322070	SPD
480641715335370	SPD
103204458635909	AfD
106348088362728	CDU/CSU
1817907038262000	SPD
107108828243315	Andere Parteien
112269393488161	Andere Parteien
333289203423740	CDU/CSU
680341992382788	AfD
1560776847495090	Politische Accounts
3138731056152840	Politische Accounts
399241730563	Politische Accounts
1770707786296980	Politische Accounts
110012063922584	Politische Accounts
1581682638512300	Andere Parteien
64694257920	Politische Accounts
2282914855280010	Politische Accounts
212830898880956	AfD
111486313936267	CDU/CSU
108873028028685	CDU/CSU
101727948799146	Die Linke
112300530412769	SPD
2270258686534170	Politische Accounts
858320344293372	Politische Accounts
1689012788089770	CDU/CSU
532072640647390	Politische Accounts
23216224900	Politische Accounts
254859814658566	Andere Parteien
1982966085252710	Die Grünen
1402243636715860	Andere Parteien
116231878443958	Andere Parteien
414014872673187	Politische Accounts
124651027557566	Politische Accounts
100508438836346	SPD
100584541661473	SPD
105947848257937	CDU/CSU
100194822155312	CDU/CSU
463174184096312	FDP
101571888577851	Politische Accounts
1636160909956150	AfD
104105171820070	SPD
108279877808599	CDU/CSU
103459078599773	CDU/CSU
272174299602455	CDU/CSU
101889895217340	SPD
101161091964855	CDU/CSU
468332456946338	AfD
103639814751984	SPD
1067821176570030	CDU/CSU
1222249354573890	Politische Accounts
102405155394550	SPD
102021661991772	FDP
1181444335296050	Die Linke
116406826860418	Die Linke
1414539822143550	CDU/CSU
1925421661049610	Andere Parteien
2032459490316260	Andere Parteien
1477347775705980	Andere Parteien
487909931261312	SPD
2113966312012500	Politische Accounts
108896117589490	Politische Accounts
182704598535	Politische Accounts
2177632682563840	Politische Accounts
510695342636413	CDU/CSU
597845546916967	FDP
1407244726241800	CDU/CSU
109068271351410	CDU/CSU
1586557444966720	SPD
104750518485227	Andere Parteien
1433339323564730	Andere Parteien
873426022695868	Die Linke
110450367913524	Andere Parteien
1214753571900250	Andere Parteien
133614603370373	Andere Parteien
453856654659950	Andere Parteien
1826176010746060	Politische Accounts
1390745591150820	Politische Accounts
312544036308947	FDP
499881326786873	CDU/CSU
100679908812337	Andere Parteien
1303632143125570	SPD
1048042375394890	CDU/CSU
111233810781057	FDP
263278331102679	Andere Parteien
560137777526640	Die Linke
102135698530662	CDU/CSU
350469688425849	SPD
547476599489775	AfD
104695591161897	FDP
118757641536297	Politische Accounts
1887652788003070	Politische Accounts
405105216962807	FDP
749364901878805	SPD
102236662002890	SPD
635670110164497	SPD
106071471586672	CDU/CSU
349902658926430	Politische Accounts
228606667667157	Politische Accounts
768022876730168	Politische Accounts
102324097938104	Politische Accounts
1480387971976530	Politische Accounts
1020628358009020	CDU/CSU
100442978957685	FDP
2135010219947090	(Regionale) Regierungen/Ministerien
138422136179542	CDU/CSU
430111700332957	(Regionale) Regierungen/Ministerien
1272335162858430	(Regionale) Regierungen/Ministerien
1241216312686530	SPD
1783485941723960	CDU/CSU
724868617881766	AfD
119027994815832	Politische Accounts
580085819094193	SPD
300286720848369	Andere Parteien
375852059645666	FDP
702563316515363	SPD
375223579628747	Andere Parteien
104027061868384	Die Linke
102676018657343	SPD
1987380828229660	CDU/CSU
299147070277017	SPD
370127063176268	FDP
403947500388134	FDP
104830308297748	CDU/CSU
102981044900058	SPD
1636686689918870	CDU/CSU
328849937744515	Die Linke
2140740582905020	SPD
202474916483746	CDU/CSU
103702931853218	CDU/CSU
110801190816357	SPD
101308135425850	Andere Parteien
380349938694731	Politische Accounts
104032794633377	(Regionale) Regierungen/Ministerien
713693595364158	CDU/CSU
260335584433785	Die Linke
1137644026292120	Politische Accounts
289549144910652	CDU/CSU
292727027743301	SPD
104214508109256	Andere Parteien
302705179873307	FDP
1590978894253930	CDU/CSU
105237008197753	AfD
124278260977143	SPD
1394213350791420	SPD
109495977944280	SPD
2273848225970170	SPD
103361361921350	FDP
423387691111888	SPD
103542811685577	Andere Parteien
101357608248935	AfD
2209817855715990	AfD
113935357134350	Andere Parteien
1509620576000830	AfD
1783417735277550	AfD
276728192749833	FDP
101410428689808	Die Linke
117934986793217	SPD
1944089099188680	CDU/CSU
106152827571627	SPD
103774864870999	SPD
1942497819398760	AfD
110310104582316	Andere Parteien
112207517368847	SPD
1166598340038550	AfD
533700150881554	SPD
1967019790197410	AfD
104743904867134	CDU/CSU
105883508317730	Andere Parteien
635651679840567	FDP
1409631672620310	AfD
303043247017496	AfD
103820038384128	SPD
110411327916830	CDU/CSU
100270061861856	Andere Parteien
106329261589985	AfD
1843056589285620	AfD
105328331313399	CDU/CSU
1634448306785800	FDP
1375993365821380	FDP
474975982635074	Die Linke
110374681131307	SPD
1475411276096160	FDP
194750987330658	SPD
104566004811299	Andere Parteien
194705457238325	CDU/CSU
195950842440	SPD
642313669134895	Die Linke
1024827034206770	CDU/CSU
115954372420405	Politische Accounts
101174098562516	Andere Parteien
313390629528303	SPD
1402857076602550	SPD
1681710422070520	SPD
101508071902549	SPD
419116508143183	Andere Parteien
92534109649	Politische Accounts
1777242045728080	CDU/CSU
108922720852498	CDU/CSU
106185258222398	SPD
1649934275229560	Andere Parteien
115565182485290	Politische Accounts
1419627234952550	Die Linke
102160768427515	SPD
2139939029384350	Die Linke
111682292571652	Politische Accounts
140813422661884	FDP
518809874876293	Andere Parteien
633376866764348	Andere Parteien
1255716807818190	Andere Parteien
170824506343024	FDP
176054312450620	FDP
112045237175320	SPD
100892374750212	SPD
53848679944	Politische Accounts
100469171990215	SPD
162038528840905	CDU/CSU
1301400426701690	FDP
234517923246978	FDP
2015022955380030	(Regionale) Regierungen/Ministerien
1339267256128790	Politische Accounts
2353426778271660	CDU/CSU
459151034117647	(Regionale) Regierungen/Ministerien
169463563099560	(Regionale) Regierungen/Ministerien
233160073515243	CDU/CSU
279549282110584	Politische Accounts
413826305343387	Politische Accounts
260106687889118	Politische Accounts
44511549119	Politische Accounts
880636395365804	CDU/CSU
121121614619172	CDU/CSU
1768812013390430	Politische Accounts
407625325601	CDU/CSU
100918065361043	CDU/CSU
101868531713711	AfD
101015538731995	AfD
556019341220640	Politische Accounts
108254568183827	SPD
729627343834501	Politische Accounts
101782688361096	SPD
100969482201274	AfD
267441470338062	SPD
578990648975282	AfD
101080351800718	SPD
1656908277956760	Andere Parteien
423800571019823	CDU/CSU
563753786980536	Die Linke
414111711973316	SPD
107168781428057	SPD
100822712149179	CDU/CSU
1522202731410780	SPD
1511448562405220	Politische Accounts
112078627630040	SPD
1096099377140170	Politische Accounts
1428650334044850	FDP
103030191501661	CDU/CSU
250170941833735	AfD
111491100293014	SPD
107159188102976	CDU/CSU
1688766234713940	CDU/CSU
103226205187854	CDU/CSU
102994111746051	SPD
108360887720231	SPD
114913028545424	Politische Accounts
114829427056082	SPD
10150139228955400	SPD
274742690782	SPD
1460795687473890	SPD
154055784627181	SPD
112882005537713	SPD
269295313201718	SPD
366428617398098	SPD
665809350116894	SPD
152872974732356	SPD
209164742060	SPD
12084075837	CDU/CSU
282288198926	SPD
1528282474057810	CDU/CSU
123292927706635	Politische Accounts
189769679457	CDU/CSU
1378488792377600	CDU/CSU
1590734477877320	CDU/CSU
117627711585602	FDP
378889005570	FDP
13479664941	Politische Accounts
109930483926083	SPD
105129234203981	SPD
101258692171962	FDP
100238765558919	SPD
640154696051935	SPD
2025771561036640	CDU/CSU
100716181762352	CDU/CSU
459810777747747	FDP
333613730379644	SPD
53732354560	SPD
197149160794704	SPD
314208888729312	CDU/CSU
1862755217333820	CDU/CSU
913768352048396	AfD
729367767456872	AfD
2451922581757100	CDU/CSU
1606725526229200	CDU/CSU
1176771325755230	SPD
109279841367183	Andere Parteien
2038937993022870	AfD
192914574055132	Andere Parteien
1000655360015020	AfD
100954708768811	FDP
113788420487876	CDU/CSU
109006391253440	SPD
315208841871484	SPD
92576009043	CDU/CSU
100578085472358	Andere Parteien
1603748553235270	SPD
1811108415656220	SPD
344428759300247	SPD
106802428157503	Andere Parteien
1422177324745920	FDP
674330426098165	SPD
101232515526658	SPD
252152062335516	Andere Parteien
801630029947609	AfD
382418695453810	CDU/CSU
203933859649610	Die Linke
107549864904654	Andere Parteien
2957087157665280	SPD
103950228593290	Andere Parteien
107192357860149	SPD
1873283949575190	FDP
102343321860802	SPD
103455631454586	Andere Parteien
452468514886569	SPD
100778075078440	(Regionale) Regierungen/Ministerien
107072814361625	Politische Accounts
101871068243322	FDP
300225473377094	Politische Accounts
104706724703655	Die Linke
1750772685186510	SPD
105410244833822	Andere Parteien
249296718436	Politische Accounts
109573920927141	(Regionale) Regierungen/Ministerien
1600328090229550	SPD
298684077365790	Politische Accounts
100841841973354	FDP
2188342231399820	Politische Accounts
108766231323905	AfD
617600528393349	SPD
100671172017127	SPD
1002689313158720	AfD
100636074939903	Politische Accounts
107746598117011	Andere Parteien
510117665830401	(Regionale) Regierungen/Ministerien
1347183115342650	SPD
84534791408	CDU/CSU
105359535131322	Andere Parteien
107347244444963	CDU/CSU
108965330682398	CDU/CSU
1424105781049170	SPD
1499493156979330	Die Linke
103066788565786	CDU/CSU
298475333888492	SPD
1551114491865630	CDU/CSU
113425110834760	SPD
106059551560463	SPD
1753997878177250	AfD
316159892060650	Andere Parteien
905062979516659	AfD
110162371292381	SPD
705394482959403	Politische Accounts
1039946592761780	Andere Parteien
484556094946748	Andere Parteien
217240221654203	CDU/CSU
400578453368061	CDU/CSU
1412245292410250	SPD
748606941917144	CDU/CSU
1318822244876980	FDP
45872374946	Politische Accounts
130534873659391	Politische Accounts
22541752487	Politische Accounts
2014695908579480	Andere Parteien
141625142653463	Politische Accounts
150211731660072	Politische Accounts
